Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
GDP (current US$),NY.GDP.MKTP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Greece,GRC,96529587274.2906,103680863712.844,114608178405.434,107295704518.43,114980063202.247,134974613913.811,142502984144.96,138766067640.085,139612812175.718,137131371955.307,125760166224.805,132050474720.03,150253800085.865,196930509813.384,234979615898.225,242315668619.405,269073415333.676,314226996944.108,351121399546.485,326829054686.306,296417644404.034
GDP (current US$),NY.GDP.MKTP.CD,Greenland,GRL,1018977280.32928,1016500069.25708,1037916162.54976,927214151.76793,1005887539.32049,1208953287.06598,1197515569.08202,1072154433.84538,1149858069.75766,1131555107.04907,1068025016.00862,1086170703.9816,1169136716.03557,1558759823.08169,1822499769.23938,1849802648.36391,2013106929.50031,2249811295.6608,2499092314.41875,2529963903.22685,2503167187.49305
GDP (current US$),NY.GDP.MKTP.CD,Grenada,GRD,278098762.962963,300757888.888889,310160444.444444,309812185.185185,325111814.814815,342172518.518519,366911444.444444,392190592.592593,445903592.592593,482009370.37037,520044370.37037,520444185.185185,540336925.925926,591018407.407407,599118592.592593,695555555.555555,698700666.666667,758683592.592593,825976037.037037,771275555.555555,771014814.814815
GDP (current US$),NY.GDP.MKTP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,3394000000,3569000000,3869000000,4213000000,4238000000,4397000000,4658000000,4828000000,4949000000
GDP (current US$),NY.GDP.MKTP.CD,Guatemala,GTM,7650196845.21546,9406135143.41165,10440781587.5435,11400017301.4587,12983233310.7467,14655404433.2771,15674835615.3139,17790026221.6139,19395491992.9939,18318412251.3642,19288929030.0508,18405220247.4412,20444205991.025,21576351798.9145,23577298094.6571,26783389293.922,29744246827.1839,33567850824.1039,38503720224.3166,37126148264.6383,40676578423.4871
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,3888320665.52218,4396178694.1535,4789220416.70641,4781166116.51789,4932800406.92974,5385704166.43341,5641243099.76661,5516916163.0949,5232118046.3713,5046806782.54761,4367458866.71537,4125527603.22908,4301608752.51396,5025167975.26363,5300767960.51572,4282468636.90501,4220019845.26341,6281918226.34408,6964179983.17212,6716905339.73136,6853467145.53089
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,634187269.235013,668470890.785147,588309271.28603,615779518.807114,612502084.797565,660195402.013602,702965147.568054,698107222.422492,591034143.426384,579365780.135134,391345597.488269,412610871.509121,466773711.235579,553614800.145707,582169841.298304,639776040.688424,634781901.251494,753162998.015113,952667544.037289,890167833.369849,940112538.936436
GDP (current US$),NY.GDP.MKTP.CD,Guyana,GUY,396582263.291139,348533094.812165,373573141.486811,454101382.488479,545278380.33261,621626785.915493,705406001.424501,749138009.56454,717530683.169567,694754988.258295,712667896.727512,712167450.162898,726131434.715338,743063950.317749,787814379.183843,824880550.343965,2379817990.6918,2730971595.39574,3025187433.33637,3165663152.73351,3432912516.92427
GDP (current US$),NY.GDP.MKTP.CD,Haiti,HTI,3096289800,3473562627.79423,2257129791.61575,1878253767.31305,2167569046.11837,2813313278.81082,2907517603.76719,3338949151.59927,3723903723.63772,4153725883.84082,6813566098.8675,6331970324.31022,6205847213.6351,5071947798.27263,6087360684.2969,7030149730.33692,7638739122.67242,9228637767.69009,10432962634.8748,11597002834.7786,11859312725.1448
GDP (current US$),NY.GDP.MKTP.CD,Honduras,HND,3734460116.73152,3699381195.10223,4122846905.18198,4190773622.25871,4105686899.43868,4672346193.95203,4798834459.45946,5569178707.22433,6163707533.23486,6394090592.33449,7186638029.05875,7651162302.3456,7858255412.86038,8230391346.67228,8869299234.3377,9757012696.56212,10917477066.1429,12361257680.5627,13881731875.7466,14587496229.1811,15839344591.9842
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,76928784620.8158,88959997899.9293,104272507639.282,120354212475,135811771026.33,144652295363.667,159718183550.734,177353174849.714,168885443660.072,165768095391.557,171668891194.349,169404327616.605,166348866131.028,161385558801.811,169099768875.193,181569311742.213,193535442896.365,211596944503.8,219278749139.734,214047795659.045,228638668727.291
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,34478360678.756,34867307352.646,38857339124.9084,40256233360.3817,43307949890.4603,46577614588.9926,46833767123.6915,47398564799.2496,48784412623.5939,49160204397.4635,47275954428.9586,53800068065.7969,67636468625.0428,85190469121.074,104015363080.271,113098237570.929,115604111412.139,140123326896.329,158228265915.534,130807441076.16,131898737241.166
GDP (current US$),NY.GDP.MKTP.CD,Iceland,ISL,6694851159.32729,7151260062.07169,7328497599.30768,6435952173.86159,6612804055.79289,7372640168.67697,7686566105.26316,7716781803.07823,8637732541.50677,9107644690.76647,9140168922.35677,8323401820.48477,9416199699.54736,11564687741.9859,13963943244.0018,17146410560.5279,17671649843.2602,21960110030.4426,18247921360.2599,13212543837.5133,13922711576.5124
GDP (current US$),NY.GDP.MKTP.CD,India,IND,320979026420.035,270105341879.226,288208070278.013,279295648982.529,327274843459.429,360281909643.489,392896866204.516,415867563592.829,421351317224.941,458821052615.79,468395521654.458,485440139204.171,514939140318.756,607700687237.318,709152728830.775,820383763511.445,940259888787.721,1216736438834.96,1198895139005.92,1341888016994.9,1675615519484.96
GDP (current US$),NY.GDP.MKTP.CD,Indonesia,IDN,106140727333.636,116621996217.133,128026966579.964,158006700301.533,176892143931.505,202132028723.115,227369679374.973,215748998609.635,95445547872.715,140001351215.462,165021012077.81,160446947784.909,195660611165.183,234772463823.808,256836875295.452,285868619196.085,364570515618.357,432216737774.861,510228634992.258,539580085612.401,755094157621.936
GDP (current US$),NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,124813263926.225,131637664958.014,119768691216.667,63743623232.012,71841461172.5964,96419225743.6737,120403931885.441,113919163421.155,110276913362.508,113848450088.351,109591707802.216,126878750295.944,128626917503.72,151911222119.488,187754571247.666,224970371324.67,265602187403.643,349736591832.418,406070949553.875,414059094949.063,487069570463.768
GDP (current US$),NY.GDP.MKTP.CD,Iraq,IRQ,180408064516.129,407796349.663785,553671957.671958,1031944881.13189,3991349282.75729,12894029888.1122,10433698621.3427,20764857056.3795,20617405044.2425,36881601583.8194,48364250943.9051,36176430128.8057,32928454672.4246,21921569478.8163,36633669269.3981,50065104667.8159,65147051918.0219,88837057319.5179,131614434153.505,111657580326.315,138516722649.573
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,49305632408.4929,49787501584.4847,55918538121.3989,52417477613.676,57097656065.96,69139823232.3232,75790786290.3226,82856648758.3572,90199410115.5097,98893958262.6438,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,275447471451.063,236443115853.695,221732824603.484
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMN,761514559.659091,821507936.507937,854849069.84907,765647870.425915,833255280.073462,922269212.561149,1007205928.23713,1178261296.66012,1385124213.31567,1573742112.92671,1601050083.21985,1668684324.16871,1891002697.84173,2252620408.16327,2802206151.59282,3032411026.94919,3422733202.4501,4466350655.89909,5928791505.35144,5486921247.07323,5920369789.50182
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,61978459022.3391,70954941681.4027,79408652426.2417,79806598119.6297,90684108118.4773,105432315611.198,115051957577.467,119389303067.2,120468659245.809,121329240041.549,136409902631.643,134889159474.047,125215963105.239,131278887815.375,139925423025.435,147346035831.272,158706516001.616,184448882451.742,220952472408.027,213112649594.385,239372857534.485
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,1183945130898.51,1249092439519.28,1323204350353.5,1067412587670.73,1101750159702.21,1177369428265.78,1314776508972.27,1244988176443.84,1272729786996.77,1255004736463.98,1149661363439.38,1172041488805.87,1281746271196.04,1582930016538.82,1812808753294.75,1864982261286.85,1958563654385.64,2222524108127.65,2417508414187.19,2209484319012.65,2144936254535
GDP (current US$),NY.GDP.MKTP.CD,Jamaica,JAM,4592208086.69235,4106207649.05547,3535460089.80719,5440075675.74067,5452558947.03045,6577520642.82297,7393891920.80358,8400041723.54861,8787195622.43502,8887057997.36228,9005064474.93003,9194727831.07318,9719009494.84779,9430234810.78586,10174664853.9476,11243865777.7131,11930179089.8855,12799600047.1845,13709401520.0326,12120458114.8318,13220549908.2494
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,3252994239867.4,3724887648862.31,4064529567505.43,4632480515091.13,5104063486348.4,5639649753985.77,5021441618840.38,4579780793431.57,4150359076370.48,4688983449627.24,5042381838343.44,4438792748062.4,4245946980572.3,4573413206709.02,4941485123806.53,4875648486366.14,4648058930707.24,4624670179654.96,5160197175876.43,5336765697589.29,5811578109447.07
GDP (current US$),NY.GDP.MKTP.CD,Jordan,JOR,4160087507.83472,4344467193.25095,5310833193.59005,5606400221.69269,6236295978.24531,6727597031.96347,6927503526.09309,7245839210.15515,7912270803.94922,8149929478.13822,8460789844.8519,8975814652.8196,9582510578.27927,10195627644.5698,11411706629.055,12588998589.5628,15056981664.3159,17110437235.543,25651620830.6149,27462496197.1831,30202773521.1268
GDP (current US$),NY.GDP.MKTP.CD,Kazakhstan,KAZ,26932016269.6107,24923076923.0769,24917355371.9008,23409260879.9427,21250792886.1054,20374302652.3819,21035357936.8796,22165932062.966,22135245507.3656,16870817181.7799,18291990662.0356,22152689179.8815,24636598527.4437,30833692900.1091,43151647002.6096,57123671733.8952,81003864630.018,104849915058.376,133441648851.982,115308686941.38,148047348240.643
GDP (current US$),NY.GDP.MKTP.CD,Kenya,KEN,8572359038.16958,8151488783.19064,8209120763.04955,5751786642.55871,7148148564.04239,9046320255.40507,12045865396.1323,13115764358.2846,14093998843.7334,12896010459.3711,12705350097.8044,12986007425.8781,13147736898.5176,14904517649.8476,16095337093.8366,18737895512.7378,25825512284.2891,31958195182.2406,35895153327.8497,42347217912.9176,45405615063.7551
GDP (current US$),NY.GDP.MKTP.CD,Kiribati,KIR,36534294.7991591,41247791.6364169,61491369.281929,58953595.9090414,67055333.9021503,68596394.6026524,81456854.1385109,80205806.8250976,74905705.8928477,77323978.1928449,74910527.2586758,64935850.1573877,74743869.1313473,96105619.3795504,104085892.133271,113895437.324786,112338353.264712,138054945.643442,147017894.97877,140177384.145395,165458433.127645
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,"Korea, Rep.",KOR,292064221388.988,340851946803.812,366921291824.719,405705302846.447,479181794216.859,586286469400.665,631196863758.281,589202526424.141,397297216492.19,515697079289.011,597487173479.109,567564806235.441,650014391470.21,728516494684.269,823251107638.814,971740329983.878,1095175538508.19,1220911904593.06,1091580692542.34,983065242417.36,1192830015737.68
GDP (current US$),NY.GDP.MKTP.CD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5202943075.49453,5035779642.01679,5343950626.16668
GDP (current US$),NY.GDP.MKTP.CD,Kuwait,KWT,18427777777.7778,11009993703.1474,19858555214.7239,23941391390.7285,24848483838.3838,27186980646.5448,31492373308.7516,30350190704.4361,25943705784.2996,30122365849.2518,37718743480.0751,34889559869.8326,38135788413.8276,47874582231.588,59439090600.6108,80798630136.9863,101557330723.423,114634043361.692,147379737229.753,105968691905.415,115416245241.742
GDP (current US$),NY.GDP.MKTP.CD,Kyrgyz Republic,KGZ,2660202622.91006,2542256424.35069,2315346942.855,2026019252.61241,1681780847.41091,1661147035.24388,1827570586.16784,1767864035.71943,1645963749.83146,1249061487.01457,1369688498.06778,1525116370.27939,1605643104.73021,1919008090.49641,2211534585.0034,2460246766.41401,2834168889.42019,3802570552.56105,5139958909.17936,4690061380.60253,4794361863.01353
GDP (current US$),NY.GDP.MKTP.CD,Lao PDR,LAO,865559879.400406,1028087972.31085,1127806944.61513,1327748689.88094,1543606345.11684,1763536304.53964,1873671550.34636,1747011857.33107,1280177838.71905,1454430642.44959,1731198022.46763,1768619058.34647,1758176653.07746,2023324407.28414,2366398119.86321,2735558734.7379,3455030060.9785,4223152739.04052,5446433157.40114,5836137329.63305,7131771014.70456
GDP (current US$),NY.GDP.MKTP.CD,Latvia,LVA,..,..,..,..,..,5608208784.9401,5799465288.41246,6349481006.53278,6974112951.26891,7324192889.74297,7761252607.18424,8190888739.6463,9249030241.01864,11244337719.8377,13827070378.5612,16306935905.4138,20434922247.3037,29420499247.7089,34135200994.0067,25691530442.035,23468324572.3343
GDP (current US$),NY.GDP.MKTP.CD,Lebanon,LBN,2838485353.96187,4690415092.53663,5843579160.90122,7941744492.23595,9599127050.17558,11718795528.5556,13690217333.5879,15751867489.4446,17247179005.5219,17391056369.2265,17260364842.4544,17649751243.7811,19152238805.9701,20082918739.6352,21159827992.0398,21497336498.8391,22022709851.4096,24827355014.9254,29118916105.4726,35399582928.6899,38443907042.1227
GDP (current US$),NY.GDP.MKTP.CD,Lesotho,LSO,596410263.743849,704325366.718393,831029861.704746,835582062.476169,878250945.280469,1001894000.27846,946112492.844847,998004258.715675,928460893.108965,912773681.050642,887291687.920796,825706961.238689,775777238.55814,1157825434.78971,1511236655.52047,1682343527.49221,1800092563.75462,1682131784.51365,1766902709.19935,1740894964.80511,2234754241.91918
GDP (current US$),NY.GDP.MKTP.CD,Liberia,LBR,384400000,348000000,223500000,160400000,132200000,134800000,159400000,295900000,359600000,441800000,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000
GDP (current US$),NY.GDP.MKTP.CD,Libya,LBY,28904183602.4818,31991821264.7118,33887047909.2746,30660051910.5037,28610549763.4685,25541379186.6458,27884615384.6154,30700897874.8704,27251301398.2813,35975860857.1164,38270954138.1128,34112093927.254,20481889763.7795,26265625000,33122307692.3077,47334691241.4924,60094231606.642,68032978390.6007,86710767415.1371,60808562033.4191,75380825062.4216
GDP (current US$),NY.GDP.MKTP.CD,Liechtenstein,LIE,1421509216.37424,1484160302.14952,1631177029.45063,1673085244.6879,1948129622.75132,2428525060.69927,2504012993.42238,2298389802.88883,2479699106.02264,2664105901.18863,2483889858.32312,2491800558.77674,2688618747.38148,3070803051.42164,3454373797.74442,3659319116.88057,4000102086.14635,4601429897.21468,5081479840.08716,4504375348.07038,5082337238.44718
GDP (current US$),NY.GDP.MKTP.CD,Lithuania,LTU,..,..,..,..,..,7921210339.58439,8430207164.43677,10168271903.3233,11289161847.2162,11022095813.552,11550695727.2335,12260761329.3051,14282292664.6004,18809197969.5431,22743164431.1972,26105207115.3129,30116192746.8942,39729151614.6689,47831254207.5223,37494380038.9213,36638128534.0643
GDP (current US$),NY.GDP.MKTP.CD,Luxembourg,LUX,12778792853.6939,13834219728.293,15518702634.8808,15925521222.0149,17701798890.7644,20853093869.7318,20895314657.9805,19563836265.2233,20150055567.904,21899317598.8414,21230200537.942,21387550720.1937,23649832386.5918,29667268248.1305,35064843792.8993,37672311222.7362,42910153829.6576,51587401415.7872,58844277701.5258,54467289897.5582,56213985987.4168
GDP (current US$),NY.GDP.MKTP.CD,"Macao SAR, China",MAC,3246481233.24397,3765249711.09098,4914365189.04984,5665606114.80317,6311207779.92441,7046147736.91671,7176892950.39164,7267570892.70211,6796914861.6572,6547169929.36554,6773944355.1502,6860272608.45211,7371692774.43404,8246479565.94248,10643253553.184,12160056122.3757,14874098691.9082,18439981612.4086,21027018332.6663,21589540350.7115,28244172833.6035
GDP (current US$),NY.GDP.MKTP.CD,Madagascar,MDG,3931334875.01376,3254713056.02171,3714966678.33381,4063298919.2868,3522227092.22839,3838100903.74974,4931861038.70763,4262965419.74998,4401967632.73718,4277903780.29131,4629247203.84524,5438332601.90798,5351701663.40807,6372498889.66585,5064732626.29389,5859269752.61332,6395712490.94304,8524620889.57747,10725137723.6549,9616879409.43789,9982711338.07029
GDP (current US$),NY.GDP.MKTP.CD,Malawi,MWI,2737087861.62245,3206783830.41779,2618837835.02508,3013392657.99911,1719864761.30628,2033701497.97085,3319573749.6119,3875785863.38323,2547609590.06984,2584478924.06081,2537307580.32808,2498008664.6691,5087328437.8737,4669789300.35662,5058726350.48896,5320409651.47544,5818279739.14354,6451210219.11683,7743617352.21427,9009887946.82039,10128323010.6049
GDP (current US$),NY.GDP.MKTP.CD,Malaysia,MYS,44024585239.6137,49143148094.2683,59167550162.956,66894966968.9736,74478356957.7808,88705342902.7113,100855393910.486,100005323301.867,72167498980.8398,79148421052.6316,93789736842.1053,92783947368.4211,100845526315.789,110202368421.053,124749473684.211,143534405818.501,162692258307.056,193549569477.733,230811614370.384,202257453036.641,255017638455.59
GDP (current US$),NY.GDP.MKTP.CD,Maldives,MDV,215043969.849246,244396761.92334,284875809.039634,322417837.161971,356014932.136461,398988954.970263,450382327.952421,508223602.378929,540096397.621071,589239753.610875,624337145.284622,870031676.798793,897031250,1052121054.6875,1226829562.5,1163362437.5,1575200390.625,1868383460.9375,2271646187.5,2345294875,2588176054.6875
GDP (current US$),NY.GDP.MKTP.CD,Mali,MLI,3248417790.51435,3576562681.77395,3680775036.92681,3632801877.04464,2655768635.64569,3373322735.47027,3743103419.72181,3414879485.57287,3894433432.46149,4091446054.14913,3521570875.85064,4124281593.68874,4647238256.56563,5605613011.29141,6485774930.41503,7429066951.56583,8212007553.99393,9699047442.57905,11462490840.2195,12155217832.8039,12710739159.5014
GDP (current US$),NY.GDP.MKTP.CD,Malta,MLT,2547328747.50761,2750216746.88426,3021942758.83978,2709193538.42526,2998505428.14593,3709396089.03632,3822547151.38465,3787023654.73234,4010111651.76761,4111857836.40036,4036809766.6603,4070867153.47963,4455127397.86786,5418315225.49353,6104141501.07928,6393234964.93061,6749838861.63176,7908412373.84313,9172399572.85742,8769897418.38144,9097044301.48168
GDP (current US$),NY.GDP.MKTP.CD,Marshall Islands,MHL,78476000,82507000,91063000,99461000,108071000,120230000,110858000,109884700,112070100,113352100,114838500,122406100,131960000,131128500,132900000,138000000,143200000,150500000,146600000,151200000,161100000
GDP (current US$),NY.GDP.MKTP.CD,Mauritania,MRT,1506914407.82047,2133692696.74857,2164298425.48412,1847353211.3475,1944876755.00708,2091726101.43014,2132087009.28942,2071996564.05296,2032347664.94993,1985922775.53351,1779520886.47015,1746063557.61355,1777057481.26043,2051147606.73687,2362501023.24249,2936019525.60241,3919577285.92703,4346212355.02975,5206437193.80413,4714595547.75102,5628878797.98257
GDP (current US$),NY.GDP.MKTP.CD,Mauritius,MUS,2689212760.18576,2895354736.18332,3267677814.23984,3307302125.87528,3606050873.0139,4094741652.30048,4481489761.54368,4243755307.55239,4225813976.36359,4402193195.46945,4726108622.47661,4675755867.17657,4906494249.38255,5894873919.74797,6667418752.07307,6576108447.47531,7137710412.93687,8277474849.95045,10127741914.5324,9264482255.83389,10144716154.9356
GDP (current US$),NY.GDP.MKTP.CD,Mexico,MEX,261253675692.838,313139656145.745,363157832923.734,530160763662.543,553618247900.74,380157469866.849,432157945024.428,523449530464.257,557461102630.658,631249359702.389,742061329749.127,796064590549.136,810666116401.915,765549967888.647,819459227375.022,917571853437.344,1020265057882.01,1102355554880.44,1161553459984.65,943437414950.633,1105424238651.95
GDP (current US$),NY.GDP.MKTP.CD,"Micronesia, Fed. Sts.",FSM,147200000,166200000,178100000,198400000,202500000,219930000,216546000,204397200,216520600,217198900,229616800,236387700,237654300,240949900,235538100,247000000,250000000,253000000,261000000,277000000,292000000
GDP (current US$),NY.GDP.MKTP.CD,Moldova,MDA,3592857043.05057,3094565870.64237,2319243435.96096,2371813323.57343,1702314267.59123,1752999370.46158,1695122173.91304,1930081168.83117,1698717504.65549,1170782957.37443,1288429391.79951,1480673594.05602,1661818168.4226,1980907434.76826,2598249555.89984,2988342907.03096,3408255450.5509,4401173151.93767,6054824248.24221,5439434271.78807,6974982369.60155
GDP (current US$),NY.GDP.MKTP.CD,Monaco,MCO,2481307077.10989,2480540845.33242,2737049230.70442,2574494355.73357,2720332134.53623,3130309995.30848,3137886994.52207,2840195190.36905,2934593467.68589,2907118416.87259,2654462465.88236,2673722828.62205,2919647992.19608,3597090047.05882,4043553260.57916,4204651893.54085,4586828062.23529,5875787545.33335,6502945305.07812,5474381527.61718,5367561640.00001
GDP (current US$),NY.GDP.MKTP.CD,Mongolia,MNG,2560785660,2379018326.31579,1317611863.84977,768401634.154573,925817092.217484,1452165005.2384,1345719472.35883,1180934202.83801,1124440204.84738,1057408588.68269,1136896123.61298,1267997934.3125,1396555719.97409,1595297355.78349,1992066808.09598,2523471601.10421,3414055661.61598,4234999703.90059,5623216608.04288,4583850367.88972,7189481998.90094
GDP (current US$),NY.GDP.MKTP.CD,Montenegro,MNE,..,..,..,..,..,..,..,838288806.001293,854261160.714286,828950327.353261,984293043.811565,1159869245.92513,1286314054.19177,1708196980.68706,2077046941.92317,2258016379.81634,2719979875.03411,3682586459.42836,4559410049.1032,4159063347.27246,4136936243.54334
GDP (current US$),NY.GDP.MKTP.CD,Morocco,MAR,30179954774.9899,32285573573.9185,33711069430.78,31655473663.8348,35604137422.5796,39030285468.3841,43161571527.6353,39147844526.0838,46497608724.9865,46266428648.1433,43017455401.8445,43831480207.6444,47077192187.6418,58029363354.2757,66114145451.0067,68852658068.6673,75883823300.8545,86947913286.728,101822906949.063,101154952240.881,100865329473.44
GDP (current US$),NY.GDP.MKTP.CD,Mozambique,MOZ,..,3854856434.58062,2798696511.18156,2883161897.42651,2958108170.32061,3061646173.73938,4030146134.5706,4873663774.93019,5551118148.73836,6285219691.22462,5930685214.61595,5650154067.10346,5950769426.60213,6583526860.58062,7937255565.35765,8868504899.94673,9509835536.93373,10811456005.9405,12920340964.6544,12263894790.0125,11411894723.864
GDP (current US$),NY.GDP.MKTP.CD,Myanmar,MMR,2115193513.29556,2069832686.98061,2411552288.76212,3163020034.63637,4432257173.6492,5289174942.53404,6123556716.81329,4722288495.66085,6459461639.30243,8486832800.88498,8905066163.58643,6477790688.22844,6777632512.0781,10467109977.6717,10567354056.4049,11986972418.5103,14502553709.8303,20182477480.5512,31862554101.9378,36906181380.8127,49540813342.4834
GDP (current US$),NY.GDP.MKTP.CD,Namibia,NAM,2789921853.53112,2996869281.48364,3429521699.4026,3251188833.14533,3666503529.62911,3978514206.31168,3989163196.56767,4154989950.00393,3873109865.55683,3868551730.39163,3922232164.83175,3557341215.15159,3349169826.38896,4926439383.51425,6609205994.77406,7248374837.72056,8001779551.06323,8839536475.99963,8607431497.49471,8938847189.07592,11431412421.1316
GDP (current US$),NY.GDP.MKTP.CD,Naoero,NRU,55572375.5290496,52533788.5566282,51133123.1254326,43542088.2518269,39742511.2417848,39969705.969706,37458801.2139605,37331507.2781343,29664450.9258631,27328612.6080962,26930980.3429002,22613287.5389074,21017423.6082043,24778159.5806639,30587565.7988334,30070666.0652533,29200359.3890386,22766972.1889659,37602264.7306872,44176245.5492433,47562844.6104251
GDP (current US$),NY.GDP.MKTP.CD,Nepal,NPL,3627560239.48997,3921476084.89072,3401211581.29176,3660041666.66667,4066775510.20408,4401104417.67068,4521580381.47139,4918691916.53516,4856255044.39064,5033642384.10596,5494252207.90502,6007055042.17687,6050875806.66403,6330473096.54071,7273938314.71988,8130258377.90964,9043715355.8881,10325618017.379,12545438605.3959,12854985464.0764,16002656434.4746
GDP (current US$),NY.GDP.MKTP.CD,Netherlands,NLD,318799003993.707,327982316124.47,363497050125.313,354070495965.828,379688232231.505,452967334614.329,451372549019.608,417506211881.635,438612530548.767,447778514140.155,417649282153.726,432536219668.898,475529972122.746,582435617081.96,661224886143.245,688133699635.797,737593995289.411,853499460872.552,957901566041.406,878954223140.234,852464982433.335
GDP (current US$),NY.GDP.MKTP.CD,New Caledonia,NCL,2529440424.16648,2653780672.09555,2923883281.08579,2822243780.97543,3038728384.86634,3628440505.14193,3606968435.99917,3291131281.04099,3556304832.68104,3647802049.80911,3420032041.07385,3297734891.14661,3740056747.71979,4915353827.10576,5895008977.9531,6238629487.01331,6979155387.86792,8819917180.34265,9067619760.07073,8704438102.20142,9364350076.91225
GDP (current US$),NY.GDP.MKTP.CD,New Zealand,NZL,45495129385.0475,42745329732.163,41649829859.6342,46775620817.4327,55314732279.1379,63918703506.9075,70140835299.0148,66075143415.4952,56227169851.0448,58762260625.8758,52623281956.7031,53872425916.6248,66627729311.4495,88250885550.2626,103905210084.034,114720129550.095,111538810712.665,137188946865.584,133437126590.286,121663439315.385,146887902524.052
GDP (current US$),NY.GDP.MKTP.CD,Nicaragua,NIC,1009455483.87097,1488804123.71134,1792800000,1756454248.36601,3863185119.04762,4140470000,4308351902.78601,4389973489.86032,4635347385.5446,4856026259.07657,5109587049.97449,5351752034.2221,5223727302.54906,5322228350.58068,5792932838.40051,6321324279.14826,6763672380.61154,7423375014.75729,8496967596.77008,8298702489.0801,8758602232.98358
GDP (current US$),NY.GDP.MKTP.CD,Niger,NER,3512356507.88599,3285796874.97125,3386232579.22522,3052673849.25181,1938058175.21399,2302537562.24406,2405686940.0464,2290318910.20658,2643363518.99272,2537789820.69295,2241753192.81158,2448714703.96617,2782192878.67204,3394084732.49543,3760443737.53797,4383315964.58718,4756361252.37923,5731485051.79069,7297600226.00536,7352131309.73341,7851192502.30917
GDP (current US$),NY.GDP.MKTP.CD,Nigeria,NGA,54035795387.8086,59526833412.3581,52058181853.8055,56721051402.4732,80399613063.6364,140919776986.364,185730236700,200850397618.182,218416200672.727,59145077039.1437,69171451627.2465,73557840064.489,95054059302.6995,104738954264.226,135764731645.611,175670569969.346,238454997161.48,278260846800.103,339476276257.793,295008835380.997,366990417129.04
GDP (current US$),NY.GDP.MKTP.CD,North Macedonia,MKD,4699646643.10954,4938775510.20408,2436849341.97604,2682456896.55172,3559608639.98379,4707041315.24202,4642021256.30689,3912986090.97363,3765745023.2074,3863619284.77939,3772859034.20508,3709636030.66578,4018365747.00972,4946296599.08467,5682784471.69722,6258602872.67898,6861226971.55617,8336474973.72949,9909552434.51136,9401736825.42688,9407170321.37752
GDP (current US$),NY.GDP.MKTP.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..,..,..,..,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000
GDP (current US$),NY.GDP.MKTP.CD,Norway,NOR,119344377526.08,121149331317.774,129998873602.06,119841699440.38,126324387893.902,151083627983.331,162427517132.314,160013571973.874,152955958171.529,161304620986.768,170620327660.251,173590978346.698,195359978957.389,229192678172.933,265662977688.108,311417306946.061,349773283644.925,407813774161.08,472060283687.943,395664488017.429,440132138425.479
GDP (current US$),NY.GDP.MKTP.CD,Oman,OMN,13310273081.9246,12918335500.6502,14183615084.5254,14230429128.7386,14715214564.3693,15722236671.0013,17402080624.1873,18039791937.5813,16044213263.9792,17832769830.9493,22259557867.3602,22205721716.515,23065539661.8986,24733680104.0312,28378933680.104,35506892067.6203,42577633289.987,48300390117.0351,69804681404.4213,55454096228.8687,64993498049.4148
GDP (current US$),NY.GDP.MKTP.CD,Pakistan,PAK,40010423970.4576,45625336680.2047,48884671947.4657,51809999353.1614,52293470813.1336,60636071684.1918,63320170084.4076,62433340468.0228,62191955814.3478,62973857068.5113,99484802344.5277,97145618479.9038,97923302809.3537,112371913740.823,132216048339.413,145208562960.767,161871385506.36,184140869997.46,202203748583.854,187337783856.466,196709621849.586
